rank,term,date,count
13,Engels,1936,1
13,Engels,1937,6
13,Engels,1938,3
13,Engels,1939,6
13,Engels,1940,3
13,Engels,1941,1
13,Engels,1942,2
13,Engels,1943,2
13,Engels,1944,5
13,Engels,1945,9
13,Engels,1946,5
13,Engels,1947,7
13,Engels,1948,9
13,Engels,1949,13
13,Engels,1950,10
13,Engels,1951,10
13,Engels,1952,4
13,Engels,1953,9
13,Engels,1954,11
13,Engels,1955,5
13,Engels,1956,9
13,Engels,1957,11
13,Engels,1958,20
13,Engels,1959,11
13,Engels,1960,19
13,Engels,1961,20
13,Engels,1962,18
13,Engels,1963,26
13,Engels,1964,30
13,Engels,1965,40
13,Engels,1966,46
13,Engels,1967,47
13,Engels,1968,58
13,Engels,1969,30
13,Engels,1970,47
13,Engels,1971,41
13,Engels,1972,54
13,Engels,1973,41
13,Engels,1974,33
13,Engels,1975,42
13,Engels,1976,50
13,Engels,1977,77
13,Engels,1978,74
13,Engels,1979,57
13,Engels,1980,95
13,Engels,1981,144
13,Engels,1982,122
13,Engels,1983,136
13,Engels,1984,128
13,Engels,1985,154
13,Engels,1986,140
13,Engels,1987,87
13,Engels,1988,83
13,Engels,1989,82
13,Engels,1990,103
13,Engels,1991,112
13,Engels,1992,119
13,Engels,1993,128
13,Engels,1994,122
13,Engels,1995,105
13,Engels,1996,141
13,Engels,1997,125
13,Engels,1998,124
13,Engels,1999,101
13,Engels,19uu,1
13,Engels,2000,123
13,Engels,2001,104
13,Engels,2002,135
13,Engels,2003,106
13,Engels,2004,125
13,Engels,2005,96
13,Engels,2006,79
13,Engels,2007,65
13,Engels,2008,69
13,Engels,2009,83
13,Engels,2010,95
13,Engels,2011,51
13,Engels,2012,6
13,Engels,2014,1
13,Engels,2016,1
13,Engels,2017,1
14,Russisch.,1696,1
14,Russisch.,1805,3
14,Russisch.,1813,1
14,Russisch.,1814,1
14,Russisch.,1825,1
14,Russisch.,1830,1
14,Russisch.,1831,1
14,Russisch.,1835,1
14,Russisch.,1854,1
14,Russisch.,1859,1
14,Russisch.,1860,1
14,Russisch.,1861,1
14,Russisch.,1870,1
14,Russisch.,1872,2
14,Russisch.,1883,1
14,Russisch.,1884,3
14,Russisch.,1885,1
14,Russisch.,1886,1
14,Russisch.,1887,4
14,Russisch.,1889,1
14,Russisch.,1890,2
14,Russisch.,1893,1
14,Russisch.,1894,2
14,Russisch.,1895,3
14,Russisch.,1896,1
14,Russisch.,1897,2
14,Russisch.,1898,1
14,Russisch.,1899,4
14,Russisch.,1900,9
14,Russisch.,1901,1
14,Russisch.,1902,7
14,Russisch.,1903,6
14,Russisch.,1904,3
14,Russisch.,1905,4
14,Russisch.,1906,8
14,Russisch.,1907,7
14,Russisch.,1908,5
14,Russisch.,1909,2
14,Russisch.,1910,9
14,Russisch.,1911,12
14,Russisch.,1912,6
14,Russisch.,1913,12
14,Russisch.,1914,8
14,Russisch.,1915,5
14,Russisch.,1916,9
14,Russisch.,1917,3
14,Russisch.,1918,3
14,Russisch.,1919,10
14,Russisch.,1920,2
14,Russisch.,1921,12
14,Russisch.,1922,8
14,Russisch.,1923,9
14,Russisch.,1924,8
14,Russisch.,1925,3
14,Russisch.,1926,12
14,Russisch.,1927,6
14,Russisch.,1928,11
14,Russisch.,1929,8
14,Russisch.,1930,10
14,Russisch.,1931,1
14,Russisch.,1932,4
14,Russisch.,1933,8
14,Russisch.,1934,11
14,Russisch.,1935,11
14,Russisch.,1936,11
14,Russisch.,1937,8
14,Russisch.,1938,9
14,Russisch.,1939,7
14,Russisch.,1940,7
14,Russisch.,1941,5
14,Russisch.,1942,3
14,Russisch.,1943,2
14,Russisch.,1944,2
14,Russisch.,1945,10
14,Russisch.,1946,19
14,Russisch.,1947,10
14,Russisch.,1948,20
14,Russisch.,1949,17
14,Russisch.,1950,19
14,Russisch.,1951,13
14,Russisch.,1952,19
14,Russisch.,1953,30
14,Russisch.,1954,32
14,Russisch.,1955,32
14,Russisch.,1956,26
14,Russisch.,1957,33
14,Russisch.,1958,50
14,Russisch.,1959,49
14,Russisch.,1960,46
14,Russisch.,1961,65
14,Russisch.,1962,66
14,Russisch.,1963,65
14,Russisch.,1964,65
14,Russisch.,1965,62
14,Russisch.,1966,83
14,Russisch.,1967,60
14,Russisch.,1968,65
14,Russisch.,1969,60
14,Russisch.,1970,64
14,Russisch.,1971,63
14,Russisch.,1972,56
14,Russisch.,1973,72
14,Russisch.,1974,73
14,Russisch.,1975,81
14,Russisch.,1976,92
14,Russisch.,1977,95
14,Russisch.,1978,87
14,Russisch.,1979,77
14,Russisch.,1980,76
14,Russisch.,1981,99
14,Russisch.,1982,117
14,Russisch.,1983,129
14,Russisch.,1984,161
14,Russisch.,1985,121
14,Russisch.,1986,138
14,Russisch.,1987,115
14,Russisch.,1988,74
14,Russisch.,1989,92
14,Russisch.,1990,93
14,Russisch.,1991,80
14,Russisch.,1992,68
14,Russisch.,1993,71
14,Russisch.,1994,81
14,Russisch.,1995,65
14,Russisch.,1996,70
14,Russisch.,1997,85
14,Russisch.,1998,62
14,Russisch.,1999,85
14,Russisch.,19uu,8
14,Russisch.,2000,84
14,Russisch.,2001,59
14,Russisch.,2002,75
14,Russisch.,2003,71
14,Russisch.,2004,62
14,Russisch.,2005,66
14,Russisch.,2006,49
14,Russisch.,2007,73
14,Russisch.,2008,68
14,Russisch.,2009,45
14,Russisch.,2010,61
14,Russisch.,2011,61
14,Russisch.,2012,13
14,Russisch.,2013,13
14,Russisch.,2014,14
14,Russisch.,2015,4
14,Russisch.,2018,2
14,Russisch.,2019,1
15,"18.43 ancient Greek literature.",1513,2
15,"18.43 ancient Greek literature.",1515,1
15,"18.43 ancient Greek literature.",1521,1
15,"18.43 ancient Greek literature.",1522,1
15,"18.43 ancient Greek literature.",1523,1
15,"18.43 ancient Greek literature.",1524,1
15,"18.43 ancient Greek literature.",1525,1
15,"18.43 ancient Greek literature.",1526,2
15,"18.43 ancient Greek literature.",1527,1
15,"18.43 ancient Greek literature.",1528,1
15,"18.43 ancient Greek literature.",1529,1
15,"18.43 ancient Greek literature.",1531,1
15,"18.43 ancient Greek literature.",1534,2
15,"18.43 ancient Greek literature.",1535,1
15,"18.43 ancient Greek literature.",1536,1
15,"18.43 ancient Greek literature.",1537,2
15,"18.43 ancient Greek literature.",1539,1
15,"18.43 ancient Greek literature.",1542,1
15,"18.43 ancient Greek literature.",1544,1
15,"18.43 ancient Greek literature.",1545,1
15,"18.43 ancient Greek literature.",1546,1
15,"18.43 ancient Greek literature.",1549,3
15,"18.43 ancient Greek literature.",1551,3
15,"18.43 ancient Greek literature.",1553,1
15,"18.43 ancient Greek literature.",1555,1
15,"18.43 ancient Greek literature.",1556,5
15,"18.43 ancient Greek literature.",1557,4
15,"18.43 ancient Greek literature.",1558,1
15,"18.43 ancient Greek literature.",1559,2
15,"18.43 ancient Greek literature.",1561,3
15,"18.43 ancient Greek literature.",1566,2
15,"18.43 ancient Greek literature.",1567,2
15,"18.43 ancient Greek literature.",1568,1
15,"18.43 ancient Greek literature.",1570,3
15,"18.43 ancient Greek literature.",1571,1
15,"18.43 ancient Greek literature.",1573,3
15,"18.43 ancient Greek literature.",1575,2
15,"18.43 ancient Greek literature.",1577,1
15,"18.43 ancient Greek literature.",1578,1
15,"18.43 ancient Greek literature.",1579,1
15,"18.43 ancient Greek literature.",1580,1
15,"18.43 ancient Greek literature.",1581,1
15,"18.43 ancient Greek literature.",1582,2
15,"18.43 ancient Greek literature.",1584,3
15,"18.43 ancient Greek literature.",1586,1
15,"18.43 ancient Greek literature.",1593,2
15,"18.43 ancient Greek literature.",1595,1
15,"18.43 ancient Greek literature.",1596,2
15,"18.43 ancient Greek literature.",1597,5
15,"18.43 ancient Greek literature.",1598,5
15,"18.43 ancient Greek literature.",1599,3
15,"18.43 ancient Greek literature.",1600,2
15,"18.43 ancient Greek literature.",1602,1
15,"18.43 ancient Greek literature.",1603,2
15,"18.43 ancient Greek literature.",1604,3
15,"18.43 ancient Greek literature.",1605,1
15,"18.43 ancient Greek literature.",1606,6
15,"18.43 ancient Greek literature.",1607,5
15,"18.43 ancient Greek literature.",1609,2
15,"18.43 ancient Greek literature.",1610,1
15,"18.43 ancient Greek literature.",1611,2
15,"18.43 ancient Greek literature.",1612,1
15,"18.43 ancient Greek literature.",1614,1
15,"18.43 ancient Greek literature.",1615,1
15,"18.43 ancient Greek literature.",1616,1
15,"18.43 ancient Greek literature.",1618,1
15,"18.43 ancient Greek literature.",1619,2
15,"18.43 ancient Greek literature.",1621,2
15,"18.43 ancient Greek literature.",1623,1
15,"18.43 ancient Greek literature.",1625,1
15,"18.43 ancient Greek literature.",1627,1
15,"18.43 ancient Greek literature.",1628,1
15,"18.43 ancient Greek literature.",1631,1
15,"18.43 ancient Greek literature.",1632,1
15,"18.43 ancient Greek literature.",1634,1
15,"18.43 ancient Greek literature.",1638,1
15,"18.43 ancient Greek literature.",1639,1
15,"18.43 ancient Greek literature.",1640,1
15,"18.43 ancient Greek literature.",1641,1
15,"18.43 ancient Greek literature.",1643,3
15,"18.43 ancient Greek literature.",1649,2
15,"18.43 ancient Greek literature.",1650,2
15,"18.43 ancient Greek literature.",1651,1
15,"18.43 ancient Greek literature.",1653,2
15,"18.43 ancient Greek literature.",1656,2
15,"18.43 ancient Greek literature.",1658,2
15,"18.43 ancient Greek literature.",1660,5
15,"18.43 ancient Greek literature.",1661,1
15,"18.43 ancient Greek literature.",1662,1
15,"18.43 ancient Greek literature.",1663,1
15,"18.43 ancient Greek literature.",1665,4
15,"18.43 ancient Greek literature.",1667,1
15,"18.43 ancient Greek literature.",1668,2
15,"18.43 ancient Greek literature.",1670,2
15,"18.43 ancient Greek literature.",1672,1
15,"18.43 ancient Greek literature.",1673,1
15,"18.43 ancient Greek literature.",1674,1
15,"18.43 ancient Greek literature.",1675,3
15,"18.43 ancient Greek literature.",1676,1
15,"18.43 ancient Greek literature.",1677,1
15,"18.43 ancient Greek literature.",1680,1
15,"18.43 ancient Greek literature.",1684,1
15,"18.43 ancient Greek literature.",1694,1
15,"18.43 ancient Greek literature.",1695,2
15,"18.43 ancient Greek literature.",1696,1
15,"18.43 ancient Greek literature.",1697,3
15,"18.43 ancient Greek literature.",1698,1
15,"18.43 ancient Greek literature.",1699,1
15,"18.43 ancient Greek literature.",1702,1
15,"18.43 ancient Greek literature.",1704,1
15,"18.43 ancient Greek literature.",1705,1
15,"18.43 ancient Greek literature.",1708,1
15,"18.43 ancient Greek literature.",1709,3
15,"18.43 ancient Greek literature.",1711,2
15,"18.43 ancient Greek literature.",1712,1
15,"18.43 ancient Greek literature.",1713,1
15,"18.43 ancient Greek literature.",1715,1
15,"18.43 ancient Greek literature.",1717,2
15,"18.43 ancient Greek literature.",1718,1
15,"18.43 ancient Greek literature.",1721,1
15,"18.43 ancient Greek literature.",1722,1
15,"18.43 ancient Greek literature.",1726,2
15,"18.43 ancient Greek literature.",1727,2
15,"18.43 ancient Greek literature.",1728,1
15,"18.43 ancient Greek literature.",1729,3
15,"18.43 ancient Greek literature.",1730,4
15,"18.43 ancient Greek literature.",1732,1
15,"18.43 ancient Greek literature.",1734,2
15,"18.43 ancient Greek literature.",1735,1
15,"18.43 ancient Greek literature.",1736,1
15,"18.43 ancient Greek literature.",1737,2
15,"18.43 ancient Greek literature.",1739,1
15,"18.43 ancient Greek literature.",1740,2
15,"18.43 ancient Greek literature.",1741,1
15,"18.43 ancient Greek literature.",1742,1
15,"18.43 ancient Greek literature.",1743,2
15,"18.43 ancient Greek literature.",1745,3
15,"18.43 ancient Greek literature.",1746,2
15,"18.43 ancient Greek literature.",1747,1
15,"18.43 ancient Greek literature.",1749,3
15,"18.43 ancient Greek literature.",1751,1
15,"18.43 ancient Greek literature.",1752,1
15,"18.43 ancient Greek literature.",1753,1
15,"18.43 ancient Greek literature.",1754,2
15,"18.43 ancient Greek literature.",1755,2
15,"18.43 ancient Greek literature.",1756,1
15,"18.43 ancient Greek literature.",1757,2
15,"18.43 ancient Greek literature.",1759,2
15,"18.43 ancient Greek literature.",1761,1
15,"18.43 ancient Greek literature.",1762,2
15,"18.43 ancient Greek literature.",1763,4
15,"18.43 ancient Greek literature.",1764,1
15,"18.43 ancient Greek literature.",1765,1
15,"18.43 ancient Greek literature.",1766,1
15,"18.43 ancient Greek literature.",1767,2
15,"18.43 ancient Greek literature.",1769,1
15,"18.43 ancient Greek literature.",1770,1
15,"18.43 ancient Greek literature.",1772,3
15,"18.43 ancient Greek literature.",1773,2
15,"18.43 ancient Greek literature.",1774,1
15,"18.43 ancient Greek literature.",1775,1
15,"18.43 ancient Greek literature.",1776,1
15,"18.43 ancient Greek literature.",1778,4
15,"18.43 ancient Greek literature.",1779,5
15,"18.43 ancient Greek literature.",177u,1
15,"18.43 ancient Greek literature.",1780,4
15,"18.43 ancient Greek literature.",1781,3
15,"18.43 ancient Greek literature.",1782,1
15,"18.43 ancient Greek literature.",1783,3
15,"18.43 ancient Greek literature.",1784,2
15,"18.43 ancient Greek literature.",1785,1
15,"18.43 ancient Greek literature.",1786,3
15,"18.43 ancient Greek literature.",1787,2
15,"18.43 ancient Greek literature.",1788,2
15,"18.43 ancient Greek literature.",1789,3
15,"18.43 ancient Greek literature.",1792,3
15,"18.43 ancient Greek literature.",1793,4
15,"18.43 ancient Greek literature.",1794,3
15,"18.43 ancient Greek literature.",1795,2
15,"18.43 ancient Greek literature.",1796,3
15,"18.43 ancient Greek literature.",1797,3
15,"18.43 ancient Greek literature.",1799,1
15,"18.43 ancient Greek literature.",1800,4
15,"18.43 ancient Greek literature.",1801,9
15,"18.43 ancient Greek literature.",1802,12
15,"18.43 ancient Greek literature.",1803,6
15,"18.43 ancient Greek literature.",1804,2
15,"18.43 ancient Greek literature.",1805,3
15,"18.43 ancient Greek literature.",1806,1
15,"18.43 ancient Greek literature.",1807,2
15,"18.43 ancient Greek literature.",1808,4
15,"18.43 ancient Greek literature.",1809,4
15,"18.43 ancient Greek literature.",1810,4
15,"18.43 ancient Greek literature.",1811,1
15,"18.43 ancient Greek literature.",1812,3
15,"18.43 ancient Greek literature.",1813,4
15,"18.43 ancient Greek literature.",1814,4
15,"18.43 ancient Greek literature.",1815,6
15,"18.43 ancient Greek literature.",1816,5
15,"18.43 ancient Greek literature.",1817,6
15,"18.43 ancient Greek literature.",1818,4
15,"18.43 ancient Greek literature.",1819,9
15,"18.43 ancient Greek literature.",1820,5
15,"18.43 ancient Greek literature.",1821,12
15,"18.43 ancient Greek literature.",1822,10
15,"18.43 ancient Greek literature.",1823,9
15,"18.43 ancient Greek literature.",1824,5
15,"18.43 ancient Greek literature.",1825,8
15,"18.43 ancient Greek literature.",1826,8
15,"18.43 ancient Greek literature.",1827,6
15,"18.43 ancient Greek literature.",1828,11
15,"18.43 ancient Greek literature.",1829,8
15,"18.43 ancient Greek literature.",1830,9
15,"18.43 ancient Greek literature.",1831,8
15,"18.43 ancient Greek literature.",1832,7
15,"18.43 ancient Greek literature.",1833,6
15,"18.43 ancient Greek literature.",1834,6
15,"18.43 ancient Greek literature.",1835,7
15,"18.43 ancient Greek literature.",1836,4
15,"18.43 ancient Greek literature.",1837,9
15,"18.43 ancient Greek literature.",1838,9
15,"18.43 ancient Greek literature.",1839,9
15,"18.43 ancient Greek literature.",1840,9
15,"18.43 ancient Greek literature.",1841,5
15,"18.43 ancient Greek literature.",1842,3
15,"18.43 ancient Greek literature.",1843,20
15,"18.43 ancient Greek literature.",1844,8
15,"18.43 ancient Greek literature.",1845,4
15,"18.43 ancient Greek literature.",1846,6
15,"18.43 ancient Greek literature.",1847,7
15,"18.43 ancient Greek literature.",1848,3
15,"18.43 ancient Greek literature.",1849,2
15,"18.43 ancient Greek literature.",1850,7
15,"18.43 ancient Greek literature.",1851,12
15,"18.43 ancient Greek literature.",1852,8
15,"18.43 ancient Greek literature.",1853,7
15,"18.43 ancient Greek literature.",1854,6
15,"18.43 ancient Greek literature.",1855,13
15,"18.43 ancient Greek literature.",1856,8
15,"18.43 ancient Greek literature.",1857,4
15,"18.43 ancient Greek literature.",1858,7
15,"18.43 ancient Greek literature.",1859,5
15,"18.43 ancient Greek literature.",1860,4
15,"18.43 ancient Greek literature.",1861,6
15,"18.43 ancient Greek literature.",1862,5
15,"18.43 ancient Greek literature.",1863,8
15,"18.43 ancient Greek literature.",1864,7
15,"18.43 ancient Greek literature.",1865,8
15,"18.43 ancient Greek literature.",1866,6
15,"18.43 ancient Greek literature.",1867,9
15,"18.43 ancient Greek literature.",1868,6
15,"18.43 ancient Greek literature.",1869,8
15,"18.43 ancient Greek literature.",1870,6
15,"18.43 ancient Greek literature.",1871,2
15,"18.43 ancient Greek literature.",1872,9
15,"18.43 ancient Greek literature.",1873,6
15,"18.43 ancient Greek literature.",1874,7
15,"18.43 ancient Greek literature.",1875,12
15,"18.43 ancient Greek literature.",1876,13
15,"18.43 ancient Greek literature.",1877,15
15,"18.43 ancient Greek literature.",1878,7
15,"18.43 ancient Greek literature.",1879,14
15,"18.43 ancient Greek literature.",1880,21
15,"18.43 ancient Greek literature.",1881,13
15,"18.43 ancient Greek literature.",1882,17
15,"18.43 ancient Greek literature.",1883,12
15,"18.43 ancient Greek literature.",1884,11
15,"18.43 ancient Greek literature.",1885,13
15,"18.43 ancient Greek literature.",1886,14
15,"18.43 ancient Greek literature.",1887,19
15,"18.43 ancient Greek literature.",1888,11
15,"18.43 ancient Greek literature.",1889,13
15,"18.43 ancient Greek literature.",1890,15
15,"18.43 ancient Greek literature.",1891,15
15,"18.43 ancient Greek literature.",1892,15
15,"18.43 ancient Greek literature.",1893,14
15,"18.43 ancient Greek literature.",1894,16
15,"18.43 ancient Greek literature.",1895,19
15,"18.43 ancient Greek literature.",1896,19
15,"18.43 ancient Greek literature.",1897,15
15,"18.43 ancient Greek literature.",1898,23
15,"18.43 ancient Greek literature.",1899,17
15,"18.43 ancient Greek literature.",1900,18
15,"18.43 ancient Greek literature.",1901,19
15,"18.43 ancient Greek literature.",1902,16
15,"18.43 ancient Greek literature.",1903,16
15,"18.43 ancient Greek literature.",1904,11
15,"18.43 ancient Greek literature.",1905,23
15,"18.43 ancient Greek literature.",1906,8
15,"18.43 ancient Greek literature.",1907,10
15,"18.43 ancient Greek literature.",1908,14
15,"18.43 ancient Greek literature.",1909,11
15,"18.43 ancient Greek literature.",1910,25
15,"18.43 ancient Greek literature.",1911,34
15,"18.43 ancient Greek literature.",1912,18
15,"18.43 ancient Greek literature.",1913,25
15,"18.43 ancient Greek literature.",1914,24
15,"18.43 ancient Greek literature.",1915,13
15,"18.43 ancient Greek literature.",1916,15
15,"18.43 ancient Greek literature.",1917,10
15,"18.43 ancient Greek literature.",1918,5
15,"18.43 ancient Greek literature.",1919,23
15,"18.43 ancient Greek literature.",1920,15
15,"18.43 ancient Greek literature.",1921,17
15,"18.43 ancient Greek literature.",1922,30
15,"18.43 ancient Greek literature.",1923,18
15,"18.43 ancient Greek literature.",1924,19
15,"18.43 ancient Greek literature.",1925,22
15,"18.43 ancient Greek literature.",1926,25
15,"18.43 ancient Greek literature.",1927,20
15,"18.43 ancient Greek literature.",1928,24
15,"18.43 ancient Greek literature.",1929,24
15,"18.43 ancient Greek literature.",1930,27
15,"18.43 ancient Greek literature.",1931,15
15,"18.43 ancient Greek literature.",1932,17
15,"18.43 ancient Greek literature.",1933,20
15,"18.43 ancient Greek literature.",1934,21
15,"18.43 ancient Greek literature.",1935,16
15,"18.43 ancient Greek literature.",1936,21
15,"18.43 ancient Greek literature.",1937,14
15,"18.43 ancient Greek literature.",1938,16
15,"18.43 ancient Greek literature.",1939,23
15,"18.43 ancient Greek literature.",1940,14
15,"18.43 ancient Greek literature.",1941,9
15,"18.43 ancient Greek literature.",1942,10
15,"18.43 ancient Greek literature.",1943,12
15,"18.43 ancient Greek literature.",1944,9
15,"18.43 ancient Greek literature.",1945,10
15,"18.43 ancient Greek literature.",1946,13
15,"18.43 ancient Greek literature.",1947,11
15,"18.43 ancient Greek literature.",1948,24
15,"18.43 ancient Greek literature.",1949,23
15,"18.43 ancient Greek literature.",1950,22
15,"18.43 ancient Greek literature.",1951,33
15,"18.43 ancient Greek literature.",1952,20
15,"18.43 ancient Greek literature.",1953,26
15,"18.43 ancient Greek literature.",1954,26
15,"18.43 ancient Greek literature.",1955,25
15,"18.43 ancient Greek literature.",1956,37
15,"18.43 ancient Greek literature.",1957,27
15,"18.43 ancient Greek literature.",1958,36
15,"18.43 ancient Greek literature.",1959,27
15,"18.43 ancient Greek literature.",1960,29
15,"18.43 ancient Greek literature.",1961,44
15,"18.43 ancient Greek literature.",1962,42
15,"18.43 ancient Greek literature.",1963,16
15,"18.43 ancient Greek literature.",1964,23
15,"18.43 ancient Greek literature.",1965,25
15,"18.43 ancient Greek literature.",1966,21
15,"18.43 ancient Greek literature.",1967,25
15,"18.43 ancient Greek literature.",1968,36
15,"18.43 ancient Greek literature.",1969,22
15,"18.43 ancient Greek literature.",1970,18
15,"18.43 ancient Greek literature.",1971,31
15,"18.43 ancient Greek literature.",1972,25
15,"18.43 ancient Greek literature.",1973,16
15,"18.43 ancient Greek literature.",1974,29
15,"18.43 ancient Greek literature.",1975,29
15,"18.43 ancient Greek literature.",1976,15
15,"18.43 ancient Greek literature.",1977,39
15,"18.43 ancient Greek literature.",1978,30
15,"18.43 ancient Greek literature.",1979,30
15,"18.43 ancient Greek literature.",1980,41
15,"18.43 ancient Greek literature.",1981,35
15,"18.43 ancient Greek literature.",1982,30
15,"18.43 ancient Greek literature.",1983,27
15,"18.43 ancient Greek literature.",1984,33
15,"18.43 ancient Greek literature.",1985,33
15,"18.43 ancient Greek literature.",1986,31
15,"18.43 ancient Greek literature.",1987,38
15,"18.43 ancient Greek literature.",1988,34
15,"18.43 ancient Greek literature.",1989,42
15,"18.43 ancient Greek literature.",1990,49
15,"18.43 ancient Greek literature.",1991,62
15,"18.43 ancient Greek literature.",1992,66
15,"18.43 ancient Greek literature.",1993,67
15,"18.43 ancient Greek literature.",1994,77
15,"18.43 ancient Greek literature.",1995,102
15,"18.43 ancient Greek literature.",1996,94
15,"18.43 ancient Greek literature.",1997,80
15,"18.43 ancient Greek literature.",1998,82
15,"18.43 ancient Greek literature.",1999,84
15,"18.43 ancient Greek literature.",2000,81
15,"18.43 ancient Greek literature.",2001,77
15,"18.43 ancient Greek literature.",2002,73
15,"18.43 ancient Greek literature.",2003,66
15,"18.43 ancient Greek literature.",2004,77
15,"18.43 ancient Greek literature.",2005,64
15,"18.43 ancient Greek literature.",2006,48
15,"18.43 ancient Greek literature.",2007,67
15,"18.43 ancient Greek literature.",2008,46
15,"18.43 ancient Greek literature.",2009,35
15,"18.43 ancient Greek literature.",2010,26
15,"18.43 ancient Greek literature.",2011,34
15,"18.43 ancient Greek literature.",2012,13
15,"18.43 ancient Greek literature.",2013,7
15,"18.43 ancient Greek literature.",2014,17
15,"18.43 ancient Greek literature.",2015,10
15,"18.43 ancient Greek literature.",2016,3
15,"18.43 ancient Greek literature.",2017,4
16,Kookkunst,"    ",1
16,Kookkunst,1705,1
16,Kookkunst,1724,1
16,Kookkunst,1746,1
16,Kookkunst,1753,1
16,Kookkunst,1756,1
16,Kookkunst,1763,1
16,Kookkunst,1768,1
16,Kookkunst,1772,2
16,Kookkunst,1775,1
16,Kookkunst,1776,2
16,Kookkunst,1778,1
16,Kookkunst,1779,1
16,Kookkunst,1785,2
16,Kookkunst,1791,1
16,Kookkunst,1795,1
16,Kookkunst,1797,1
16,Kookkunst,17uu,3
16,Kookkunst,1801,1
16,Kookkunst,1802,2
16,Kookkunst,1804,1
16,Kookkunst,1810,1
16,Kookkunst,1813,1
16,Kookkunst,1814,1
16,Kookkunst,1816,1
16,Kookkunst,1820,1
16,Kookkunst,1826,1
16,Kookkunst,1827,1
16,Kookkunst,1828,4
16,Kookkunst,1829,1
16,Kookkunst,1831,2
16,Kookkunst,1832,2
16,Kookkunst,1833,5
16,Kookkunst,1834,1
16,Kookkunst,1836,2
16,Kookkunst,1837,2
16,Kookkunst,1838,1
16,Kookkunst,1839,2
16,Kookkunst,1841,1
16,Kookkunst,1842,1
16,Kookkunst,1843,1
16,Kookkunst,1844,1
16,Kookkunst,1845,3
16,Kookkunst,1846,2
16,Kookkunst,1848,4
16,Kookkunst,1851,3
16,Kookkunst,1852,2
16,Kookkunst,1854,2
16,Kookkunst,1856,2
16,Kookkunst,1857,3
16,Kookkunst,1858,2
16,Kookkunst,1859,2
16,Kookkunst,1860,2
16,Kookkunst,1861,1
16,Kookkunst,1862,2
16,Kookkunst,1863,1
16,Kookkunst,1864,5
16,Kookkunst,1865,5
16,Kookkunst,1866,4
16,Kookkunst,1867,3
16,Kookkunst,1868,2
16,Kookkunst,1869,3
16,Kookkunst,186u,3
16,Kookkunst,1870,5
16,Kookkunst,1871,3
16,Kookkunst,1872,2
16,Kookkunst,1873,3
16,Kookkunst,1874,1
16,Kookkunst,1875,4
16,Kookkunst,1876,2
16,Kookkunst,1877,3
16,Kookkunst,1878,5
16,Kookkunst,1879,1
16,Kookkunst,1880,3
16,Kookkunst,1881,3
16,Kookkunst,1882,6
16,Kookkunst,1883,2
16,Kookkunst,1884,4
16,Kookkunst,1885,3
16,Kookkunst,1886,5
16,Kookkunst,1887,13
16,Kookkunst,1888,5
16,Kookkunst,1889,3
16,Kookkunst,188u,2
16,Kookkunst,1890,13
16,Kookkunst,1891,5
16,Kookkunst,1892,5
16,Kookkunst,1893,6
16,Kookkunst,1894,7
16,Kookkunst,1895,11
16,Kookkunst,1896,9
16,Kookkunst,1897,7
16,Kookkunst,1898,7
16,Kookkunst,1899,11
16,Kookkunst,189u,8
16,Kookkunst,18uu,4
16,Kookkunst,1900,23
16,Kookkunst,1901,13
16,Kookkunst,1902,10
16,Kookkunst,1903,12
16,Kookkunst,1904,8
16,Kookkunst,1905,18
16,Kookkunst,1906,12
16,Kookkunst,1907,16
16,Kookkunst,1908,6
16,Kookkunst,1909,23
16,Kookkunst,190u,6
16,Kookkunst,1910,21
16,Kookkunst,1911,14
16,Kookkunst,1912,19
16,Kookkunst,1913,22
16,Kookkunst,1914,17
16,Kookkunst,1915,23
16,Kookkunst,1916,12
16,Kookkunst,1917,16
16,Kookkunst,1918,23
16,Kookkunst,1919,18
16,Kookkunst,191u,13
16,Kookkunst,1920,27
16,Kookkunst,1921,20
16,Kookkunst,1922,23
16,Kookkunst,1923,20
16,Kookkunst,1924,16
16,Kookkunst,1925,38
16,Kookkunst,1926,24
16,Kookkunst,1927,20
16,Kookkunst,1928,28
16,Kookkunst,1929,36
16,Kookkunst,192u,43
16,Kookkunst,1930,62
16,Kookkunst,1931,32
16,Kookkunst,1932,35
16,Kookkunst,1933,50
16,Kookkunst,1934,53
16,Kookkunst,1935,64
16,Kookkunst,1936,53
16,Kookkunst,1937,37
16,Kookkunst,1938,58
16,Kookkunst,1939,39
16,Kookkunst,193u,124
16,Kookkunst,1940,42
16,Kookkunst,1941,35
16,Kookkunst,1942,31
16,Kookkunst,1943,29
16,Kookkunst,1944,14
16,Kookkunst,1945,12
16,Kookkunst,1946,31
16,Kookkunst,1947,39
16,Kookkunst,1948,45
16,Kookkunst,1949,34
16,Kookkunst,194u,33
16,Kookkunst,1950,54
16,Kookkunst,1951,35
16,Kookkunst,1952,51
16,Kookkunst,1953,51
16,Kookkunst,1954,39
16,Kookkunst,1955,81
16,Kookkunst,1956,35
16,Kookkunst,1957,51
16,Kookkunst,1958,43
16,Kookkunst,1959,44
16,Kookkunst,195u,105
16,Kookkunst,1960,66
16,Kookkunst,1961,32
16,Kookkunst,1962,37
16,Kookkunst,1963,37
16,Kookkunst,1964,31
16,Kookkunst,1965,29
16,Kookkunst,1966,41
16,Kookkunst,1967,54
